a, b, c, d, e, f
2, 50908, Note_on_c, 0, 84, 0
2, 50910, Note_on_c, 0, 81, 0
2, 50919, Note_on_c, 0, 65, 80
2, 50921, Note_on_c, 0, 57, 80
2, 50921, Note_on_c, 0, 74, 80
2, 50921, Note_on_c, 0, 83, 80
2, 50923, Note_on_c, 0, 86, 80
2, 50928, Control_c, 0, 64, 127
2, 50941, Note_on_c, 0, 74, 0
2, 50944, Note_on_c, 0, 83, 0
2, 50944, Note_on_c, 0, 86, 0
2, 50976, Note_on_c, 0, 74, 80
2, 50976, Note_on_c, 0, 86, 80
2, 50978, Note_on_c, 0, 57, 0
2, 50978, Note_on_c, 0, 65, 0
2, 50978, Note_on_c, 0, 83, 80
2, 50988, Control_c, 0, 64, 0
2, 51000, Note_on_c, 0, 74, 0
2, 51000, Note_on_c, 0, 86, 0
2, 51002, Note_on_c, 0, 83, 0
2, 51007, Note_on_c, 0, 59, 80
2, 51007, Note_on_c, 0, 67, 80
2, 51009, Note_on_c, 0, 76, 80
2, 51009, Note_on_c, 0, 84, 80
2, 51009, Note_on_c, 0, 88, 80
2, 51034, Note_on_c, 0, 88, 0
2, 51034, Note_on_c, 0, 76, 0
2, 51034, Note_on_c, 0, 84, 0
2, 51067, Note_on_c, 0, 76, 80
2, 51069, Note_on_c, 0, 67, 0
2, 51069, Note_on_c, 0, 59, 0
2, 51069, Note_on_c, 0, 84, 80
2, 51069, Note_on_c, 0, 88, 80
2, 51090, Note_on_c, 0, 76, 0
2, 51093, Note_on_c, 0, 88, 0
2, 51093, Note_on_c, 0, 84, 0
2, 51101, Note_on_c, 0, 60, 80
2, 51101, Note_on_c, 0, 69, 80
2, 51101, Note_on_c, 0, 77, 80
2, 51101, Note_on_c, 0, 86, 80
2, 51101, Note_on_c, 0, 89, 80
2, 51124, Note_on_c, 0, 89, 0
2, 51124, Note_on_c, 0, 86, 0
2, 51126, Note_on_c, 0, 77, 0
2, 51158, Note_on_c, 0, 69, 0
2, 51158, Note_on_c, 0, 60, 0
2, 51158, Note_on_c, 0, 77, 80
2, 51158, Note_on_c, 0, 86, 80
2, 51158, Note_on_c, 0, 89, 80
2, 51183, Note_on_c, 0, 77, 0
2, 51185, Note_on_c, 0, 89, 0
2, 51185, Note_on_c, 0, 86, 0
2, 51193, Note_on_c, 0, 61, 80
2, 51193, Note_on_c, 0, 78, 80
2, 51193, Note_on_c, 0, 90, 80
2, 51195, Note_on_c, 0, 70, 80
2, 51216, Note_on_c, 0, 78, 0
2, 51219, Note_on_c, 0, 90, 0
2, 51251, Note_on_c, 0, 61, 0
2, 51251, Note_on_c, 0, 70, 0
2, 51253, Note_on_c, 0, 78, 80
2, 51253, Note_on_c, 0, 90, 80
2, 51276, Note_on_c, 0, 90, 0
2, 51276, Note_on_c, 0, 78, 0
2, 51283, Note_on_c, 0, 71, 80
2, 51283, Note_on_c, 0, 91, 80
2, 51286, Note_on_c, 0, 62, 80
2, 51286, Note_on_c, 0, 79, 80
2, 51294, Control_c, 0, 64, 127
2, 51311, Note_on_c, 0, 79, 0
2, 51311, Note_on_c, 0, 91, 0
2, 51345, Note_on_c, 0, 79, 80
2, 51345, Note_on_c, 0, 91, 80
2, 51359, Control_c, 0, 64, 0
2, 51405, Note_on_c, 0, 79, 0
2, 51407, Note_on_c, 0, 91, 0
2, 51438, Note_on_c, 0, 62, 0
2, 51438, Note_on_c, 0, 71, 0
2, 51440, Note_on_c, 0, 79, 80
2, 51440, Note_on_c, 0, 91, 80
2, 51463, Note_on_c, 0, 91, 0
2, 51473, Note_on_c, 0, 79, 0
2, 51475, Note_on_c, 0, 61, 80
2, 51475, Note_on_c, 0, 70, 80
2, 51475, Note_on_c, 0, 78, 80
2, 51475, Note_on_c, 0, 90, 80
2, 51531, Note_on_c, 0, 70, 0
2, 51531, Note_on_c, 0, 61, 0
2, 51566, Note_on_c, 0, 61, 80
2, 51566, Note_on_c, 0, 70, 80
2, 51591, Note_on_c, 0, 78, 0
2, 51594, Note_on_c, 0, 90, 0
2, 51624, Note_on_c, 0, 61, 0
2, 51624, Note_on_c, 0, 70, 0
2, 51625, Note_on_c, 0, 78, 80
2, 51625, Note_on_c, 0, 90, 80
2, 51650, Note_on_c, 0, 90, 0
2, 51655, Control_c, 0, 64, 127
2, 51658, Note_on_c, 0, 62, 80
2, 51658, Note_on_c, 0, 71, 80
2, 51658, Note_on_c, 0, 86, 80
2, 51658, Note_on_c, 0, 91, 80
2, 51660, Note_on_c, 0, 79, 80
2, 51660, Note_on_c, 0, 83, 80
2, 51662, Note_on_c, 0, 78, 0
2, 51715, Control_c, 0, 64, 0
2, 51772, Note_on_c, 0, 79, 0
2, 51772, Note_on_c, 0, 71, 0
2, 51772, Note_on_c, 0, 86, 0
2, 51772, Note_on_c, 0, 62, 0
2, 51772, Note_on_c, 0, 83, 0
2, 51772, Note_on_c, 0, 91, 0
2, 51805, Note_on_c, 0, 65, 80
2, 51805, Note_on_c, 0, 71, 80
2, 51805, Note_on_c, 0, 74, 80
2, 51807, Note_on_c, 0, 79, 80
2, 51840, Note_on_c, 0, 43, 80
2, 51840, Note_on_c, 0, 55, 80
2, 51841, Note_on_c, 0, 50, 80
2, 51851, Note_on_c, 0, 65, 0
2, 51863, Note_on_c, 0, 55, 0
2, 51863, Note_on_c, 0, 74, 0
2, 51863, Note_on_c, 0, 71, 0
2, 51863, Note_on_c, 0, 43, 0
2, 51863, Note_on_c, 0, 50, 0
2, 51867, Note_on_c, 0, 79, 0
2, 51899, Note_on_c, 0, 91, 80
2, 51902, Note_on_c, 0, 83, 80
2, 51902, Note_on_c, 0, 95, 80
2, 51935, Note_on_c, 0, 43, 80
2, 51935, Note_on_c, 0, 55, 80
2, 51973, Note_on_c, 0, 95, 0
2, 51973, Note_on_c, 0, 91, 0
2, 51973, Note_on_c, 0, 83, 0
2, 51994, Note_on_c, 0, 48, 80
2, 51997, Note_on_c, 0, 43, 0
2, 51997, Note_on_c, 0, 55, 0
2, 51997, Note_on_c, 0, 82, 80
2, 51997, Note_on_c, 0, 94, 80
2, 52020, Note_on_c, 0, 94, 0
2, 52020, Note_on_c, 0, 82, 0
2, 52029, Note_on_c, 0, 55, 80
2, 52029, Note_on_c, 0, 64, 80
2, 52032, Note_on_c, 0, 81, 80
2, 52032, Note_on_c, 0, 88, 80
2, 52032, Note_on_c, 0, 93, 80
2, 52038, Control_c, 0, 64, 127
2, 52052, Note_on_c, 0, 55, 0
2, 52054, Note_on_c, 0, 48, 0
2, 52090, Note_on_c, 0, 88, 0
2, 52090, Note_on_c, 0, 81, 0
2, 52090, Note_on_c, 0, 93, 0
2, 52102, Note_on_c, 0, 64, 0
2, 52102, Control_c, 0, 64, 0
2, 52120, Note_on_c, 0, 90, 80
2, 52122, Note_on_c, 0, 60, 80
2, 52124, Note_on_c, 0, 55, 80
2, 52124, Note_on_c, 0, 58, 80
2, 52124, Note_on_c, 0, 64, 80
2, 52124, Note_on_c, 0, 78, 80
2, 52144, Note_on_c, 0, 60, 0
2, 52147, Note_on_c, 0, 55, 0
2, 52147, Note_on_c, 0, 58, 0
2, 52147, Note_on_c, 0, 78, 0
2, 52149, Note_on_c, 0, 90, 0
2, 52181, Note_on_c, 0, 81, 80
2, 52181, Note_on_c, 0, 93, 80
2, 52208, Note_on_c, 0, 93, 0
2, 52208, Note_on_c, 0, 81, 0
2, 52217, Note_on_c, 0, 52, 80
2, 52217, Note_on_c, 0, 84, 80
2, 52217, Note_on_c, 0, 91, 80
2, 52217, Note_on_c, 0, 43, 80
2, 52219, Note_on_c, 0, 79, 80
2, 52219, Note_on_c, 0, 88, 80
2, 52240, Note_on_c, 0, 43, 0
2, 52240, Note_on_c, 0, 52, 0
2, 52263, Note_on_c, 0, 79, 0
2, 52265, Note_on_c, 0, 91, 0
2, 52265, Note_on_c, 0, 88, 0
2, 52265, Note_on_c, 0, 84, 0
2, 52276, Note_on_c, 0, 64, 0
2, 52308, Note_on_c, 0, 58, 80
2, 52308, Note_on_c, 0, 60, 80
2, 52308, Note_on_c, 0, 64, 80
2, 52311, Note_on_c, 0, 55, 80
2, 52311, Note_on_c, 0, 76, 80
2, 52311, Note_on_c, 0, 84, 80
2, 52311, Note_on_c, 0, 88, 80
2, 52332, Note_on_c, 0, 55, 0
2, 52332, Note_on_c, 0, 64, 0
2, 52332, Note_on_c, 0, 58, 0
2, 52332, Note_on_c, 0, 60, 0
2, 52357, Note_on_c, 0, 88, 0
2, 52357, Note_on_c, 0, 76, 0
2, 52357, Note_on_c, 0, 84, 0
2, 52401, Control_c, 0, 64, 127
2, 52403, Note_on_c, 0, 48, 80
2, 52403, Note_on_c, 0, 60, 80
2, 52403, Note_on_c, 0, 75, 80
2, 52403, Note_on_c, 0, 84, 80
2, 52403, Note_on_c, 0, 87, 80
2, 52426, Note_on_c, 0, 87, 0
2, 52426, Note_on_c, 0, 75, 0
2, 52426, Note_on_c, 0, 84, 0
2, 52426, Note_on_c, 0, 48, 0
2, 52464, Note_on_c, 0, 60, 0
2, 52464, Control_c, 0, 64, 0
2, 52464, Note_on_c, 0, 76, 80
2, 52464, Note_on_c, 0, 84, 80
2, 52464, Note_on_c, 0, 88, 80
2, 52496, Note_on_c, 0, 55, 80
2, 52496, Note_on_c, 0, 60, 80
2, 52499, Note_on_c, 0, 64, 80
2, 52520, Note_on_c, 0, 60, 0
2, 52522, Note_on_c, 0, 55, 0
2, 52522, Note_on_c, 0, 84, 0
2, 52522, Note_on_c, 0, 76, 0
2, 52524, Note_on_c, 0, 64, 0
2, 52524, Note_on_c, 0, 88, 0
2, 52556, Note_on_c, 0, 74, 80
2, 52556, Note_on_c, 0, 78, 80
2, 52556, Note_on_c, 0, 81, 80
2, 52556, Note_on_c, 0, 86, 80
2, 52592, Note_on_c, 0, 45, 80
2, 52592, Note_on_c, 0, 57, 80
2, 52612, Note_on_c, 0, 45, 0
2, 52615, Note_on_c, 0, 57, 0
2, 52648, Note_on_c, 0, 58, 80
2, 52650, Note_on_c, 0, 46, 80
2, 52673, Note_on_c, 0, 46, 0
2, 52673, Note_on_c, 0, 58, 0
2, 52684, Note_on_c, 0, 45, 80
2, 52684, Note_on_c, 0, 57, 80
2, 52705, Note_on_c, 0, 57, 0
2, 52705, Note_on_c, 0, 45, 0
2, 52740, Note_on_c, 0, 43, 80
2, 52740, Note_on_c, 0, 55, 80
2, 52753, Note_on_c, 0, 81, 0
2, 52753, Note_on_c, 0, 86, 0
2, 52753, Note_on_c, 0, 74, 0
2, 52753, Note_on_c, 0, 78, 0
2, 52762, Control_c, 0, 64, 127
2, 52764, Note_on_c, 0, 55, 0
2, 52764, Note_on_c, 0, 43, 0
2, 52773, Note_on_c, 0, 42, 80
2, 52773, Note_on_c, 0, 54, 80
2, 52798, Note_on_c, 0, 42, 0
2, 52821, Control_c, 0, 64, 0
2, 52829, Note_on_c, 0, 54, 0
2, 52829, Note_on_c, 0, 78, 80
2, 52829, Note_on_c, 0, 84, 80
2, 52831, Note_on_c, 0, 90, 80
2, 52845, Note_on_c, 0, 84, 0
2, 52854, Note_on_c, 0, 78, 0
2, 52859, Note_on_c, 0, 90, 0
2, 52864, Note_on_c, 0, 62, 80
2, 52864, Note_on_c, 0, 84, 80
2, 52864, Note_on_c, 0, 89, 80
2, 52866, Note_on_c, 0, 54, 80
2, 52866, Note_on_c, 0, 57, 80
2, 52866, Note_on_c, 0, 60, 80
2, 52866, Note_on_c, 0, 77, 80
2, 52886, Note_on_c, 0, 60, 0
2, 52889, Note_on_c, 0, 57, 0
2, 52889, Note_on_c, 0, 84, 0
2, 52889, Note_on_c, 0, 62, 0
2, 52889, Note_on_c, 0, 89, 0
2, 52889, Note_on_c, 0, 77, 0
2, 52923, Note_on_c, 0, 78, 80
2, 52925, Note_on_c, 0, 90, 80
2, 52948, Note_on_c, 0, 90, 0
2, 52948, Note_on_c, 0, 78, 0
2, 52957, Note_on_c, 0, 38, 80
2, 52957, Note_on_c, 0, 74, 80
2, 52957, Note_on_c, 0, 86, 80
2, 52980, Note_on_c, 0, 86, 0
2, 52980, Note_on_c, 0, 74, 0
2, 52982, Note_on_c, 0, 38, 0
2, 53014, Note_on_c, 0, 73, 80
2, 53016, Note_on_c, 0, 54, 0
2, 53018, Note_on_c, 0, 85, 80
2, 53039, Note_on_c, 0, 73, 0
2, 53048, Control_c, 0, 64, 127
2, 53050, Note_on_c, 0, 54, 80
2, 53050, Note_on_c, 0, 57, 80
2, 53050, Note_on_c, 0, 60, 80
2, 53050, Note_on_c, 0, 62, 80
2, 53050, Note_on_c, 0, 72, 80
2, 53053, Note_on_c, 0, 85, 0
2, 53053, Note_on_c, 0, 78, 80
2, 53053, Note_on_c, 0, 84, 80
2, 53073, Note_on_c, 0, 72, 0
2, 53075, Note_on_c, 0, 62, 0
2, 53075, Note_on_c, 0, 60, 0
2, 53075, Note_on_c, 0, 57, 0
2, 53077, Note_on_c, 0, 78, 0
2, 53077, Note_on_c, 0, 84, 0
2, 53110, Note_on_c, 0, 69, 80
2, 53110, Note_on_c, 0, 78, 80
2, 53110, Note_on_c, 0, 81, 80
2, 53112, Control_c, 0, 64, 0
2, 53121, Note_on_c, 0, 54, 0
2, 53131, Note_on_c, 0, 69, 0
2, 53134, Note_on_c, 0, 78, 0
2, 53134, Note_on_c, 0, 81, 0
2, 53145, Note_on_c, 0, 57, 80
2, 53145, Note_on_c, 0, 68, 80
2, 53147, Note_on_c, 0, 45, 80
2, 53147, Note_on_c, 0, 80, 80
2, 53167, Note_on_c, 0, 80, 0
2, 53167, Note_on_c, 0, 45, 0
2, 53167, Note_on_c, 0, 68, 0
2, 53200, Note_on_c, 0, 69, 80
2, 53200, Note_on_c, 0, 81, 80
2, 53203, Note_on_c, 0, 57, 0
2, 53234, Note_on_c, 0, 60, 80
2, 53236, Note_on_c, 0, 57, 80
2, 53248, Note_on_c, 0, 54, 80
2, 53259, Note_on_c, 0, 69, 0
2, 53261, Note_on_c, 0, 81, 0
2, 53270, Note_on_c, 0, 60, 0
2, 53290, Note_on_c, 0, 66, 80
2, 53292, Note_on_c, 0, 54, 0
2, 53292, Note_on_c, 0, 60, 80
2, 53292, Note_on_c, 0, 69, 80
2, 53292, Note_on_c, 0, 72, 80
2, 53292, Note_on_c, 0, 74, 80
2, 53325, Note_on_c, 0, 38, 80
2, 53348, Note_on_c, 0, 38, 0
2, 53357, Note_on_c, 0, 69, 0
2, 53357, Note_on_c, 0, 60, 0
2, 53357, Note_on_c, 0, 72, 0
2, 53360, Note_on_c, 0, 57, 0
2, 53360, Note_on_c, 0, 74, 0
2, 53360, Note_on_c, 0, 66, 0
2, 53378, Note_on_c, 0, 76, 80
2, 53378, Note_on_c, 0, 88, 80
2, 53405, Note_on_c, 0, 88, 0
2, 53405, Note_on_c, 0, 76, 0
2, 53412, Control_c, 0, 64, 127
2, 53414, Note_on_c, 0, 48, 80
2, 53416, Note_on_c, 0, 74, 80
2, 53416, Note_on_c, 0, 78, 80
2, 53418, Note_on_c, 0, 86, 80
2, 53420, Note_on_c, 0, 57, 80
2, 53440, Note_on_c, 0, 86, 0
2, 53440, Note_on_c, 0, 78, 0
2, 53440, Note_on_c, 0, 74, 0
2, 53451, Note_on_c, 0, 48, 0
2, 53454, Note_on_c, 0, 57, 0
2, 53474, Note_on_c, 0, 49, 80
2, 53476, Control_c, 0, 64, 0
2, 53476, Note_on_c, 0, 58, 80
2, 53476, Note_on_c, 0, 72, 80
2, 53476, Note_on_c, 0, 78, 80
2, 53476, Note_on_c, 0, 84, 80
2, 53497, Note_on_c, 0, 49, 0
2, 53500, Note_on_c, 0, 78, 0
2, 53500, Note_on_c, 0, 58, 0
2, 53500, Note_on_c, 0, 72, 0
2, 53509, Note_on_c, 0, 71, 80
2, 53511, Note_on_c, 0, 59, 80
2, 53513, Note_on_c, 0, 84, 0
2, 53513, Note_on_c, 0, 50, 80
2, 53513, Note_on_c, 0, 77, 80
2, 53513, Note_on_c, 0, 83, 80
2, 53534, Note_on_c, 0, 77, 0
2, 53537, Note_on_c, 0, 71, 0
2, 53537, Note_on_c, 0, 83, 0
2, 53571, Note_on_c, 0, 50, 0
2, 53571, Note_on_c, 0, 59, 0
2, 53571, Note_on_c, 0, 68, 80
2, 53571, Note_on_c, 0, 80, 80
2, 53596, Note_on_c, 0, 80, 0
2, 53596, Note_on_c, 0, 68, 0
2, 53605, Note_on_c, 0, 55, 80
2, 53605, Note_on_c, 0, 59, 80
2, 53605, Note_on_c, 0, 62, 80
2, 53605, Note_on_c, 0, 65, 80
2, 53605, Note_on_c, 0, 69, 80
2, 53605, Note_on_c, 0, 77, 80
2, 53605, Note_on_c, 0, 81, 80
2, 53628, Note_on_c, 0, 77, 0
2, 53628, Note_on_c, 0, 62, 0
2, 53628, Note_on_c, 0, 55, 0
2, 53628, Note_on_c, 0, 69, 0
2, 53631, Note_on_c, 0, 65, 0
2, 53633, Note_on_c, 0, 81, 0
2, 53664, Note_on_c, 0, 80, 80
2, 53666, Note_on_c, 0, 68, 80
2, 53688, Note_on_c, 0, 68, 0
2, 53688, Note_on_c, 0, 80, 0
2, 53699, Note_on_c, 0, 43, 80
2, 53699, Note_on_c, 0, 50, 80
2, 53699, Note_on_c, 0, 69, 80
2, 53699, Note_on_c, 0, 81, 80
2, 53711, Note_on_c, 0, 69, 0
2, 53720, Note_on_c, 0, 50, 0
2, 53720, Note_on_c, 0, 43, 0
2, 53723, Note_on_c, 0, 81, 0
2, 53756, Note_on_c, 0, 59, 0
2, 53758, Note_on_c, 0, 67, 80
2, 53758, Note_on_c, 0, 79, 80
2, 53781, Note_on_c, 0, 67, 0
2, 53783, Note_on_c, 0, 79, 0
2, 53791, Note_on_c, 0, 55, 80
2, 53791, Note_on_c, 0, 62, 80
2, 53791, Note_on_c, 0, 77, 80
2, 53793, Note_on_c, 0, 59, 80
2, 53793, Note_on_c, 0, 65, 80
2, 53816, Note_on_c, 0, 59, 0
2, 53816, Note_on_c, 0, 62, 0
2, 53828, Note_on_c, 0, 77, 0
2, 53831, Note_on_c, 0, 65, 0
2, 53842, Note_on_c, 0, 55, 0
2, 53851, Note_on_c, 0, 44, 80
2, 53851, Note_on_c, 0, 73, 80
2, 53853, Note_on_c, 0, 56, 80
2, 53853, Note_on_c, 0, 67, 80
2, 53874, Note_on_c, 0, 67, 0
2, 53874, Note_on_c, 0, 44, 0
2, 53874, Note_on_c, 0, 73, 0
2, 53874, Note_on_c, 0, 56, 0
2, 53882, Note_on_c, 0, 66, 80
2, 53882, Note_on_c, 0, 72, 80
2, 53885, Note_on_c, 0, 45, 80
2, 53885, Note_on_c, 0, 57, 80
2, 53885, Note_on_c, 0, 76, 80
2, 53894, Control_c, 0, 64, 127
2, 53907, Note_on_c, 0, 45, 0
2, 53928, Note_on_c, 0, 72, 0
2, 53931, Note_on_c, 0, 76, 0
2, 53931, Note_on_c, 0, 66, 0
2, 53943, Note_on_c, 0, 57, 0
2, 53954, Control_c, 0, 64, 0
2, 53975, Note_on_c, 0, 66, 80
2, 53976, Note_on_c, 0, 72, 80
2, 53978, Note_on_c, 0, 57, 80
2, 53978, Note_on_c, 0, 62, 80
2, 53980, Note_on_c, 0, 50, 80
2, 53980, Note_on_c, 0, 54, 80
2, 53980, Note_on_c, 0, 60, 80
2, 53980, Note_on_c, 0, 74, 80
2, 53999, Note_on_c, 0, 60, 0
2, 53999, Note_on_c, 0, 72, 0
2, 54000, Note_on_c, 0, 50, 0
2, 54000, Note_on_c, 0, 54, 0
2, 54003, Note_on_c, 0, 62, 0
2, 54003, Note_on_c, 0, 74, 0
2, 54003, Note_on_c, 0, 66, 0
2, 54035, Note_on_c, 0, 65, 80
2, 54035, Note_on_c, 0, 71, 80
2, 54035, Note_on_c, 0, 74, 80
2, 54047, Note_on_c, 0, 57, 0
2, 54048, Note_on_c, 0, 79, 80
2, 54070, Note_on_c, 0, 43, 80
2, 54072, Note_on_c, 0, 55, 80
2, 54093, Note_on_c, 0, 43, 0
2, 54093, Note_on_c, 0, 74, 0
2, 54096, Note_on_c, 0, 79, 0
2, 54096, Note_on_c, 0, 71, 0
2, 54107, Note_on_c, 0, 65, 0
2, 54128, Note_on_c, 0, 55, 0
2, 54128, Note_on_c, 0, 84, 80
2, 54128, Note_on_c, 0, 88, 80
2, 54130, Note_on_c, 0, 76, 80
2, 54162, Note_on_c, 0, 55, 80
2, 54162, Note_on_c, 0, 59, 80
2, 54162, Note_on_c, 0, 62, 80
2, 54164, Note_on_c, 0, 65, 80
2, 54187, Note_on_c, 0, 65, 0
2, 54187, Note_on_c, 0, 59, 0
2, 54187, Note_on_c, 0, 62, 0
2, 54190, Note_on_c, 0, 84, 0
2, 54190, Note_on_c, 0, 76, 0
2, 54190, Note_on_c, 0, 88, 0
2, 54219, Note_on_c, 0, 75, 80
2, 54219, Note_on_c, 0, 84, 80
2, 54219, Note_on_c, 0, 87, 80
2, 54233, Note_on_c, 0, 55, 0
2, 54244, Note_on_c, 0, 75, 0
2, 54247, Note_on_c, 0, 84, 0
2, 54247, Note_on_c, 0, 87, 0
2, 54254, Control_c, 0, 64, 127
2, 54257, Note_on_c, 0, 43, 80
2, 54257, Note_on_c, 0, 52, 80
2, 54259, Note_on_c, 0, 74, 80
2, 54259, Note_on_c, 0, 86, 80
2, 54314, Note_on_c, 0, 43, 0
2, 54314, Control_c, 0, 64, 0
2, 54326, Note_on_c, 0, 74, 0
2, 54328, Note_on_c, 0, 86, 0
2, 54348, Note_on_c, 0, 84, 80
2, 54350, Note_on_c, 0, 55, 80
2, 54350, Note_on_c, 0, 60, 80
2, 54350, Note_on_c, 0, 64, 80
2, 54350, Note_on_c, 0, 72, 80
2, 54373, Note_on_c, 0, 64, 0
2, 54373, Note_on_c, 0, 60, 0
2, 54373, Note_on_c, 0, 55, 0
2, 54408, Note_on_c, 0, 72, 0
2, 54410, Note_on_c, 0, 84, 0
2, 54419, Note_on_c, 0, 52, 0
2, 54442, Note_on_c, 0, 42, 80
2, 54442, Note_on_c, 0, 71, 80
2, 54444, Note_on_c, 0, 51, 80
2, 54444, Note_on_c, 0, 78, 80
2, 54444, Note_on_c, 0, 83, 80
2, 54499, Note_on_c, 0, 42, 0
2, 54501, Note_on_c, 0, 78, 0
2, 54501, Note_on_c, 0, 71, 0
2, 54501, Note_on_c, 0, 83, 0
2, 54532, Note_on_c, 0, 54, 80
2, 54532, Note_on_c, 0, 57, 80
2, 54532, Note_on_c, 0, 60, 80
2, 54532, Note_on_c, 0, 63, 80
2, 54532, Note_on_c, 0, 69, 80
2, 54532, Note_on_c, 0, 72, 80
2, 54532, Note_on_c, 0, 78, 80
2, 54532, Note_on_c, 0, 81, 80
2, 54553, Note_on_c, 0, 60, 0
2, 54553, Note_on_c, 0, 54, 0
2, 54555, Note_on_c, 0, 63, 0
2, 54555, Note_on_c, 0, 57, 0
2, 54578, Note_on_c, 0, 72, 0
2, 54588, Note_on_c, 0, 69, 0
2, 54590, Note_on_c, 0, 81, 0
2, 54593, Note_on_c, 0, 78, 0
2, 54601, Note_on_c, 0, 51, 0
2, 54623, Control_c, 0, 64, 127
2, 54624, Note_on_c, 0, 50, 80
2, 54624, Note_on_c, 0, 77, 80
2, 54626, Note_on_c, 0, 41, 80
2, 54626, Note_on_c, 0, 70, 80
2, 54626, Note_on_c, 0, 82, 80
2, 54648, Note_on_c, 0, 82, 0
2, 54648, Note_on_c, 0, 77, 0
2, 54648, Note_on_c, 0, 70, 0
2, 54673, Note_on_c, 0, 41, 0
2, 54680, Note_on_c, 0, 71, 80
2, 54683, Control_c, 0, 64, 0
2, 54685, Note_on_c, 0, 77, 80
2, 54685, Note_on_c, 0, 83, 80
2, 54718, Note_on_c, 0, 55, 80
2, 54718, Note_on_c, 0, 59, 80
2, 54718, Note_on_c, 0, 62, 80
2, 54718, Note_on_c, 0, 65, 80
2, 54739, Note_on_c, 0, 59, 0
2, 54741, Note_on_c, 0, 65, 0
2, 54741, Note_on_c, 0, 55, 0
2, 54741, Note_on_c, 0, 62, 0
2, 54752, Note_on_c, 0, 77, 0
2, 54752, Note_on_c, 0, 71, 0
2, 54755, Note_on_c, 0, 83, 0
2, 54773, Note_on_c, 0, 91, 80
2, 54776, Note_on_c, 0, 79, 80
2, 54834, Note_on_c, 0, 79, 0
2, 54834, Note_on_c, 0, 91, 0
2, 54866, Note_on_c, 0, 50, 0
2, 54866, Note_on_c, 0, 78, 80
2, 54866, Note_on_c, 0, 86, 80
2, 54866, Note_on_c, 0, 90, 80
2, 54878, Note_on_c, 0, 86, 0
2, 54889, Note_on_c, 0, 90, 0
2, 54889, Note_on_c, 0, 78, 0
2, 54899, Note_on_c, 0, 55, 80
2, 54899, Note_on_c, 0, 59, 80
2, 54899, Note_on_c, 0, 62, 80
2, 54899, Note_on_c, 0, 86, 80
2, 54901, Note_on_c, 0, 65, 80
2, 54901, Note_on_c, 0, 77, 80
2, 54901, Note_on_c, 0, 83, 80
2, 54901, Note_on_c, 0, 89, 80
2, 54921, Note_on_c, 0, 77, 0
2, 54921, Note_on_c, 0, 62, 0
2, 54921, Note_on_c, 0, 59, 0
2, 54926, Note_on_c, 0, 86, 0
2, 54926, Note_on_c, 0, 55, 0
2, 54926, Note_on_c, 0, 83, 0
2, 54947, Note_on_c, 0, 89, 0
2, 54956, Note_on_c, 0, 74, 80
2, 54956, Note_on_c, 0, 86, 80
2, 54958, Note_on_c, 0, 48, 80
2, 54969, Note_on_c, 0, 65, 0
2, 54981, Note_on_c, 0, 74, 0
2, 54981, Note_on_c, 0, 86, 0
2, 54981, Note_on_c, 0, 48, 0
2, 54992, Note_on_c, 0, 55, 80
2, 54992, Note_on_c, 0, 64, 80
2, 54992, Note_on_c, 0, 76, 80
2, 54992, Note_on_c, 0, 88, 80
2, 55002, Control_c, 0, 64, 127
2, 55013, Note_on_c, 0, 76, 0
2, 55028, Note_on_c, 0, 88, 0
2, 55046, Note_on_c, 0, 87, 80
2, 55048, Note_on_c, 0, 64, 0
2, 55048, Note_on_c, 0, 55, 0
2, 55057, Control_c, 0, 64, 0
2, 55059, Note_on_c, 0, 75, 80
2, 55068, Note_on_c, 0, 75, 0
2, 55070, Note_on_c, 0, 87, 0
2, 55080, Note_on_c, 0, 55, 80
2, 55080, Note_on_c, 0, 60, 80
2, 55080, Note_on_c, 0, 64, 80
2, 55080, Note_on_c, 0, 76, 80
2, 55080, Note_on_c, 0, 84, 80
2, 55080, Note_on_c, 0, 88, 80
2, 55104, Note_on_c, 0, 64, 0
2, 55104, Note_on_c, 0, 55, 0
2, 55116, Note_on_c, 0, 76, 0
2, 55116, Note_on_c, 0, 84, 0
2, 55116, Note_on_c, 0, 88, 0
2, 55136, Note_on_c, 0, 74, 80
2, 55136, Note_on_c, 0, 86, 80
2, 55138, Note_on_c, 0, 60, 0
2, 55161, Note_on_c, 0, 86, 0
2, 55161, Note_on_c, 0, 74, 0
2, 55173, Note_on_c, 0, 43, 80
2, 55175, Note_on_c, 0, 52, 80
2, 55175, Note_on_c, 0, 72, 80
2, 55175, Note_on_c, 0, 84, 80
2, 55198, Note_on_c, 0, 43, 0
2, 55209, Note_on_c, 0, 84, 0
2, 55209, Note_on_c, 0, 72, 0
2, 55232, Note_on_c, 0, 74, 80
2, 55232, Note_on_c, 0, 86, 80
2, 55246, Note_on_c, 0, 52, 0
2, 55255, Note_on_c, 0, 74, 0
2, 55258, Note_on_c, 0, 86, 0
2, 55268, Note_on_c, 0, 55, 80
2, 55268, Note_on_c, 0, 60, 80
2, 55268, Note_on_c, 0, 64, 80
2, 55268, Note_on_c, 0, 72, 80
2, 55268, Note_on_c, 0, 84, 80
2, 55289, Note_on_c, 0, 64, 0
2, 55289, Note_on_c, 0, 55, 0
2, 55289, Note_on_c, 0, 60, 0
