 b, c, e, f
27738, Note_on_c, 65, 80
27738, Note_on_c, 67, 80
27751, Control_c, 64, 127
27763, Note_on_c, 67, 0
27763, Note_on_c, 65, 0
27767, Note_on_c, 71, 80
27768, Note_on_c, 74, 80
27768, Note_on_c, 77, 80
27792, Note_on_c, 77, 0
27792, Note_on_c, 71, 0
27792, Note_on_c, 74, 0
27800, Note_on_c, 65, 80
27800, Note_on_c, 67, 80
27830, Note_on_c, 71, 80
27832, Note_on_c, 74, 80
27832, Note_on_c, 77, 80
27895, Control_c, 64, 0
27901, Note_on_c, 77, 0
27901, Note_on_c, 71, 0
27901, Note_on_c, 67, 0
27901, Note_on_c, 65, 0
27901, Note_on_c, 74, 0
27903, Note_on_c, 38, 0
27903, Note_on_c, 53, 0
27964, Note_on_c, 69, 80
27964, Note_on_c, 72, 80
27964, Note_on_c, 75, 80
27964, Note_on_c, 79, 80
27966, Note_on_c, 55, 80
27966, Note_on_c, 67, 80
27968, Note_on_c, 39, 80
28033, Note_on_c, 67, 0
28033, Note_on_c, 69, 0
28033, Note_on_c, 72, 0
28033, Note_on_c, 75, 0
28080, Note_on_c, 79, 0
28081, Note_on_c, 55, 0
28083, Note_on_c, 39, 0
28102, Note_on_c, 67, 80
28102, Note_on_c, 70, 80
28102, Note_on_c, 74, 80
28104, Note_on_c, 43, 80
28104, Note_on_c, 58, 80
28104, Note_on_c, 64, 80
28150, Control_c, 64, 127
28170, Note_on_c, 74, 0
28170, Note_on_c, 67, 0
28170, Note_on_c, 70, 0
28172, Note_on_c, 64, 0
28190, Note_on_c, 62, 80
28236, Note_on_c, 67, 80
28236, Note_on_c, 70, 80
28236, Note_on_c, 74, 80
28238, Note_on_c, 64, 80
28240, Note_on_c, 62, 0
28301, Control_c, 64, 0
28307, Note_on_c, 74, 0
28307, Note_on_c, 70, 0
28307, Note_on_c, 67, 0
28307, Note_on_c, 64, 0
28365, Note_on_c, 58, 0
28367, Note_on_c, 43, 0
28370, Note_on_c, 60, 80
28370, Note_on_c, 63, 80
28370, Note_on_c, 69, 80
28370, Note_on_c, 72, 80
28372, Note_on_c, 41, 80
28372, Note_on_c, 57, 80
28450, Control_c, 64, 127
28458, Note_on_c, 51, 80
28495, Note_on_c, 51, 0
28503, Note_on_c, 48, 80
28531, Control_c, 64, 0
28549, Note_on_c, 63, 0
28549, Note_on_c, 69, 0
28549, Note_on_c, 60, 0
28549, Note_on_c, 72, 0
28551, Note_on_c, 48, 0
28551, Note_on_c, 41, 0
28551, Note_on_c, 57, 0
28567, Note_on_c, 53, 80
28591, Note_on_c, 55, 80
28595, Note_on_c, 53, 0
28611, Note_on_c, 57, 80
28615, Note_on_c, 55, 0
28633, Note_on_c, 58, 80
28633, Note_on_c, 68, 80
28633, Note_on_c, 74, 80
28633, Note_on_c, 77, 80
28637, Note_on_c, 57, 0
28704, Note_on_c, 74, 0
28704, Note_on_c, 68, 0
28768, Note_on_c, 57, 80
28768, Note_on_c, 67, 80
28768, Note_on_c, 73, 80
28768, Note_on_c, 76, 80
28770, Note_on_c, 77, 0
28772, Note_on_c, 58, 0
28835, Note_on_c, 73, 0
28835, Note_on_c, 67, 0
28900, Note_on_c, 72, 80
28900, Note_on_c, 75, 80
28902, Note_on_c, 56, 80
28902, Note_on_c, 66, 80
28904, Note_on_c, 76, 0
28906, Note_on_c, 57, 0
28971, Note_on_c, 72, 0
28971, Note_on_c, 66, 0
29031, Note_on_c, 55, 80
29031, Note_on_c, 65, 80
29031, Note_on_c, 71, 80
29031, Note_on_c, 74, 80
29035, Note_on_c, 75, 0
29035, Note_on_c, 56, 0
29104, Note_on_c, 71, 0
29104, Note_on_c, 65, 0
29165, Note_on_c, 73, 80
29167, Note_on_c, 54, 80
29167, Note_on_c, 64, 80
29167, Note_on_c, 70, 80
29169, Note_on_c, 74, 0
29171, Note_on_c, 55, 0
29234, Note_on_c, 73, 0
29236, Note_on_c, 54, 0
29236, Note_on_c, 64, 0
29236, Note_on_c, 70, 0
29255, Note_on_c, 63, 80
29255, Note_on_c, 69, 80
29255, Note_on_c, 72, 80
29256, Note_on_c, 53, 80
29350, Note_on_c, 53, 0
29368, Note_on_c, 63, 0
29368, Note_on_c, 69, 0
29368, Note_on_c, 72, 0
29386, Note_on_c, 62, 80
29386, Note_on_c, 65, 80
29386, Note_on_c, 70, 80
29388, Note_on_c, 46, 80
29388, Note_on_c, 53, 80
29424, Control_c, 64, 127
29499, Note_on_c, 70, 0
29501, Note_on_c, 65, 0
29503, Note_on_c, 53, 0
29503, Note_on_c, 46, 0
29513, Note_on_c, 62, 0
29563, Note_on_c, 70, 80
29565, Note_on_c, 58, 80
29570, Control_c, 64, 0
29641, Note_on_c, 70, 0
29643, Note_on_c, 58, 0
29649, Note_on_c, 72, 80
29651, Note_on_c, 60, 80
29697, Note_on_c, 58, 80
29697, Note_on_c, 62, 80
29697, Note_on_c, 65, 80
29697, Note_on_c, 68, 80
29697, Note_on_c, 70, 80
29699, Note_on_c, 72, 0
29701, Note_on_c, 60, 0
29733, Note_on_c, 65, 0
29733, Note_on_c, 68, 0
29742, Note_on_c, 62, 0
29754, Note_on_c, 58, 0
29756, Note_on_c, 70, 0
29811, Note_on_c, 58, 80
29811, Note_on_c, 61, 80
29811, Note_on_c, 64, 80
29811, Note_on_c, 67, 80
29813, Note_on_c, 46, 80
29813, Note_on_c, 52, 80
29827, Control_c, 64, 127
29843, Control_c, 64, 0
29882, Note_on_c, 46, 0
29882, Note_on_c, 58, 0
29892, Control_c, 64, 127
29905, Control_c, 64, 0
29924, Note_on_c, 61, 0
29924, Note_on_c, 64, 0
29924, Note_on_c, 52, 0
29942, Note_on_c, 46, 80
29942, Note_on_c, 53, 80
29942, Note_on_c, 58, 80
29942, Note_on_c, 62, 80
29942, Note_on_c, 65, 80
29942, Note_on_c, 68, 80
29946, Note_on_c, 67, 0
29976, Note_on_c, 65, 0
29976, Note_on_c, 62, 0
29976, Note_on_c, 58, 0
29976, Note_on_c, 68, 0
29977, Note_on_c, 46, 0
29977, Note_on_c, 53, 0
30072, Note_on_c, 58, 80
30072, Note_on_c, 70, 80
30152, Note_on_c, 70, 0
30152, Note_on_c, 58, 0
30156, Note_on_c, 72, 80
30158, Note_on_c, 60, 80
30201, Note_on_c, 67, 80
30201, Note_on_c, 70, 80
30203, Note_on_c, 58, 80
30203, Note_on_c, 61, 80
30203, Note_on_c, 64, 80
30205, Note_on_c, 60, 0
30205, Note_on_c, 72, 0
30237, Note_on_c, 67, 0
30237, Note_on_c, 61, 0
30237, Note_on_c, 64, 0
30261, Note_on_c, 70, 0
30263, Note_on_c, 58, 0
30336, Note_on_c, 46, 80
30336, Note_on_c, 52, 80
30336, Note_on_c, 58, 80
30336, Note_on_c, 61, 80
30336, Note_on_c, 64, 80
30336, Note_on_c, 67, 80
30349, Control_c, 64, 127
30403, Note_on_c, 58, 0
30405, Note_on_c, 46, 0
30429, Control_c, 64, 0
30449, Note_on_c, 61, 0
30449, Note_on_c, 64, 0
30451, Note_on_c, 52, 0
30467, Note_on_c, 58, 80
30467, Note_on_c, 68, 80
30469, Note_on_c, 46, 80
30469, Note_on_c, 53, 80
30469, Note_on_c, 62, 80
30469, Note_on_c, 65, 80
30471, Note_on_c, 67, 0
30504, Note_on_c, 62, 0
30504, Note_on_c, 68, 0
30504, Note_on_c, 58, 0
30504, Note_on_c, 65, 0
30506, Note_on_c, 46, 0
30506, Note_on_c, 53, 0
30601, Note_on_c, 58, 80
30601, Note_on_c, 70, 80
30687, Note_on_c, 70, 0
30689, Note_on_c, 58, 0
30695, Note_on_c, 72, 80
30696, Note_on_c, 60, 80
30738, Note_on_c, 58, 80
30738, Note_on_c, 62, 80
30738, Note_on_c, 65, 80
30738, Note_on_c, 68, 80
30738, Note_on_c, 70, 80
30740, Note_on_c, 46, 80
30740, Note_on_c, 53, 80
30742, Note_on_c, 60, 0
30742, Note_on_c, 72, 0
30753, Control_c, 64, 127
30773, Note_on_c, 62, 0
30773, Note_on_c, 68, 0
30773, Note_on_c, 58, 0
30773, Note_on_c, 65, 0
30773, Note_on_c, 70, 0
30775, Note_on_c, 53, 0
30775, Note_on_c, 46, 0
30797, Control_c, 64, 0
30870, Note_on_c, 70, 80
30872, Note_on_c, 58, 80
30956, Note_on_c, 72, 80
30958, Note_on_c, 60, 80
30960, Note_on_c, 70, 0
30961, Note_on_c, 58, 0
31001, Note_on_c, 70, 80
31003, Note_on_c, 61, 80
31003, Note_on_c, 64, 80
31003, Note_on_c, 67, 80
31005, Note_on_c, 72, 0
31005, Note_on_c, 46, 80
31005, Note_on_c, 52, 80
31005, Note_on_c, 55, 80
31007, Note_on_c, 60, 0
31036, Note_on_c, 70, 0
31036, Note_on_c, 64, 0
31036, Note_on_c, 67, 0
31038, Note_on_c, 61, 0
31038, Note_on_c, 55, 0
31038, Note_on_c, 46, 0
31038, Note_on_c, 52, 0
31048, Control_c, 64, 127
31096, Control_c, 64, 0
31133, Note_on_c, 58, 80
31133, Note_on_c, 70, 80
31213, Note_on_c, 70, 0
31213, Note_on_c, 58, 0
31219, Note_on_c, 72, 80
31221, Note_on_c, 60, 80
31258, Note_on_c, 60, 0
31258, Note_on_c, 72, 0
31266, Note_on_c, 46, 80
31266, Note_on_c, 56, 80
31266, Note_on_c, 62, 80
31266, Note_on_c, 65, 80
31266, Note_on_c, 68, 80
31266, Note_on_c, 70, 80
31268, Note_on_c, 53, 80
31301, Note_on_c, 68, 0
31301, Note_on_c, 65, 0
31333, Note_on_c, 62, 0
31333, Note_on_c, 70, 0
31335, Note_on_c, 46, 0
31335, Note_on_c, 53, 0
31335, Note_on_c, 56, 0
31351, Note_on_c, 84, 80
31392, Note_on_c, 87, 80
31394, Note_on_c, 75, 80
31398, Note_on_c, 36, 80
31441, Note_on_c, 84, 0
31483, Note_on_c, 82, 80
31487, Note_on_c, 87, 0
31487, Note_on_c, 75, 0
31526, Note_on_c, 74, 80
31526, Note_on_c, 86, 80
31530, Note_on_c, 38, 80
31534, Note_on_c, 36, 0
31573, Note_on_c, 82, 0
31612, Note_on_c, 80, 80
31614, Note_on_c, 86, 0
31616, Note_on_c, 74, 0
31657, Note_on_c, 72, 80
31657, Note_on_c, 84, 80
31661, Note_on_c, 40, 80
31663, Note_on_c, 38, 0
31704, Note_on_c, 80, 0
31742, Note_on_c, 77, 80
31746, Note_on_c, 84, 0
31746, Note_on_c, 72, 0
31777, Note_on_c, 41, 80
31781, Note_on_c, 40, 0
31785, Note_on_c, 68, 80
31785, Note_on_c, 72, 80
31785, Note_on_c, 74, 80
31785, Note_on_c, 80, 80
31787, Note_on_c, 56, 80
31787, Note_on_c, 62, 80
31800, Control_c, 64, 127
31834, Note_on_c, 56, 0
31852, Note_on_c, 72, 0
31852, Note_on_c, 77, 0
31852, Note_on_c, 68, 0
31852, Note_on_c, 74, 0
31914, Control_c, 64, 0
31918, Note_on_c, 56, 80
31918, Note_on_c, 58, 80
31918, Note_on_c, 65, 80
31961, Note_on_c, 65, 0
31961, Note_on_c, 58, 0
31963, Note_on_c, 41, 0
31963, Note_on_c, 56, 0
31994, Note_on_c, 80, 0
32000, Note_on_c, 74, 80
32046, Note_on_c, 77, 80
32050, Note_on_c, 74, 0
32050, Note_on_c, 46, 80
32052, Note_on_c, 34, 80
32095, Note_on_c, 46, 0
32097, Note_on_c, 34, 0
32133, Note_on_c, 73, 80
32136, Note_on_c, 77, 0
32176, Note_on_c, 74, 80
32178, Note_on_c, 56, 80
32178, Note_on_c, 58, 80
32178, Note_on_c, 65, 80
32180, Note_on_c, 73, 0
32223, Note_on_c, 65, 0
32225, Note_on_c, 56, 0
32225, Note_on_c, 58, 0
32262, Note_on_c, 77, 80
32262, Note_on_c, 84, 80
32264, Note_on_c, 72, 80
32264, Note_on_c, 80, 80
32288, Control_c, 64, 127
32308, Note_on_c, 41, 80
32308, Note_on_c, 56, 80
32328, Note_on_c, 84, 0
32351, Note_on_c, 77, 0
32351, Note_on_c, 74, 0
32352, Note_on_c, 56, 0
32352, Note_on_c, 41, 0
32362, Note_on_c, 80, 0
32366, Control_c, 64, 0
32384, Note_on_c, 72, 0
32392, Note_on_c, 84, 80
32435, Note_on_c, 87, 80
32437, Note_on_c, 75, 80
32441, Note_on_c, 56, 80
32441, Note_on_c, 58, 80
32441, Note_on_c, 65, 80
32484, Note_on_c, 84, 0
32488, Note_on_c, 58, 0
32488, Note_on_c, 56, 0
32488, Note_on_c, 65, 0
32523, Note_on_c, 82, 80
32527, Note_on_c, 87, 0
32527, Note_on_c, 75, 0
32567, Note_on_c, 86, 80
32568, Note_on_c, 74, 80
32570, Note_on_c, 46, 80
32572, Note_on_c, 34, 80
32614, Note_on_c, 82, 0
32619, Note_on_c, 46, 0
32619, Note_on_c, 34, 0
32649, Note_on_c, 74, 0
32655, Note_on_c, 80, 80
32661, Note_on_c, 86, 0
32700, Note_on_c, 84, 80
32702, Note_on_c, 56, 80
32702, Note_on_c, 58, 80
32702, Note_on_c, 65, 80
32702, Note_on_c, 72, 80
32702, Note_on_c, 74, 80
32745, Note_on_c, 65, 0
32745, Note_on_c, 80, 0
32747, Note_on_c, 58, 0
32747, Note_on_c, 56, 0
32757, Note_on_c, 62, 0
32788, Note_on_c, 84, 0
32790, Note_on_c, 74, 0
32790, Note_on_c, 72, 0
32833, Note_on_c, 75, 80
32833, Note_on_c, 79, 80
32835, Note_on_c, 46, 80
32835, Note_on_c, 55, 80
32835, Note_on_c, 63, 80
32835, Note_on_c, 67, 80
32837, Note_on_c, 39, 80
32849, Control_c, 64, 127
32882, Note_on_c, 55, 0
32882, Note_on_c, 46, 0
32884, Note_on_c, 39, 0
32922, Note_on_c, 67, 0
32922, Note_on_c, 75, 0
32963, Note_on_c, 58, 80
32963, Note_on_c, 60, 80
32965, Note_on_c, 55, 80
33015, Note_on_c, 55, 0
33015, Note_on_c, 58, 0
33015, Note_on_c, 60, 0
33028, Control_c, 64, 0
33056, Note_on_c, 70, 80
33058, Note_on_c, 79, 0
33097, Note_on_c, 72, 80
33101, Note_on_c, 70, 0
33101, Note_on_c, 34, 80
33101, Note_on_c, 46, 80
33147, Note_on_c, 46, 0
33149, Note_on_c, 34, 0
33187, Note_on_c, 66, 80
33191, Note_on_c, 72, 0
33234, Note_on_c, 55, 80
33234, Note_on_c, 60, 80
33234, Note_on_c, 67, 80
33236, Note_on_c, 66, 0
33236, Note_on_c, 58, 80
33282, Note_on_c, 58, 0
33282, Note_on_c, 60, 0
33282, Note_on_c, 55, 0
33282, Control_c, 64, 127
33321, Note_on_c, 72, 80
33321, Note_on_c, 75, 80
33321, Note_on_c, 79, 80
33323, Note_on_c, 70, 80
33366, Note_on_c, 55, 80
33368, Note_on_c, 39, 80
33414, Note_on_c, 55, 0
33416, Note_on_c, 39, 0
33430, Control_c, 64, 0
33435, Note_on_c, 79, 0
33435, Note_on_c, 67, 0
33435, Note_on_c, 72, 0
33435, Note_on_c, 75, 0
33435, Note_on_c, 70, 0
33443, Note_on_c, 84, 80
33497, Note_on_c, 60, 80
33497, Note_on_c, 75, 80
33497, Note_on_c, 87, 80
33501, Note_on_c, 63, 0
33544, Note_on_c, 84, 0
33585, Note_on_c, 82, 80
33587, Note_on_c, 75, 0
33587, Note_on_c, 87, 0
33630, Note_on_c, 74, 80
33630, Note_on_c, 86, 80
33632, Note_on_c, 58, 80
33634, Note_on_c, 60, 0
33677, Note_on_c, 82, 0
33715, Note_on_c, 80, 80
33719, Note_on_c, 86, 0
33720, Note_on_c, 74, 0
33762, Note_on_c, 84, 80
33764, Note_on_c, 56, 80
33764, Note_on_c, 72, 80
33768, Note_on_c, 58, 0
33811, Note_on_c, 80, 0
33835, Note_on_c, 56, 0
33844, Note_on_c, 72, 0
33852, Note_on_c, 77, 80
33854, Note_on_c, 84, 0
33893, Note_on_c, 74, 80
33893, Note_on_c, 80, 80
33895, Note_on_c, 48, 80
33895, Note_on_c, 56, 80
33895, Note_on_c, 62, 80
33895, Note_on_c, 68, 80
33895, Note_on_c, 72, 80
33897, Note_on_c, 41, 80
33909, Control_c, 64, 127
33940, Note_on_c, 41, 0
33940, Note_on_c, 56, 0
33940, Note_on_c, 48, 0
33960, Note_on_c, 77, 0
33960, Note_on_c, 72, 0
33960, Note_on_c, 74, 0
33962, Note_on_c, 68, 0
34028, Note_on_c, 56, 80
34028, Note_on_c, 58, 80
34028, Note_on_c, 65, 80
34056, Control_c, 64, 0
34074, Note_on_c, 65, 0
34074, Note_on_c, 56, 0
34074, Note_on_c, 58, 0
34109, Note_on_c, 74, 80
34113, Note_on_c, 80, 0
34151, Note_on_c, 77, 80
34152, Note_on_c, 50, 80
34154, Note_on_c, 74, 0
34154, Note_on_c, 34, 80
34204, Note_on_c, 50, 0
34206, Note_on_c, 34, 0
34244, Note_on_c, 73, 80
34246, Note_on_c, 77, 0
34285, Note_on_c, 65, 80
34285, Note_on_c, 74, 80
34287, Note_on_c, 56, 80
34287, Note_on_c, 58, 80
34289, Note_on_c, 73, 0
34332, Note_on_c, 65, 0
34332, Note_on_c, 56, 0
34332, Note_on_c, 58, 0
34366, Control_c, 64, 127
34371, Note_on_c, 72, 80
34371, Note_on_c, 80, 80
34371, Note_on_c, 84, 80
34375, Note_on_c, 74, 0
34416, Note_on_c, 41, 80
34416, Note_on_c, 56, 80
34460, Note_on_c, 80, 0
34460, Note_on_c, 84, 0
34460, Note_on_c, 72, 0
34462, Note_on_c, 56, 0
34464, Note_on_c, 41, 0
34471, Note_on_c, 62, 0
34475, Control_c, 64, 0
34501, Note_on_c, 54, 80
34512, Note_on_c, 55, 80
34516, Note_on_c, 54, 0
34524, Note_on_c, 56, 80
34528, Note_on_c, 55, 0
34541, Note_on_c, 81, 80
34543, Note_on_c, 69, 80
34545, Note_on_c, 57, 80
34549, Note_on_c, 56, 0
34616, Note_on_c, 57, 0
34634, Note_on_c, 82, 80
34636, Note_on_c, 58, 80
34636, Note_on_c, 70, 80
34638, Note_on_c, 81, 0
34640, Note_on_c, 69, 0
34672, Note_on_c, 58, 0
34674, Note_on_c, 83, 80
34676, Note_on_c, 71, 80
34678, Note_on_c, 45, 80
34678, Note_on_c, 57, 80
34680, Note_on_c, 82, 0
34680, Note_on_c, 70, 0
34747, Note_on_c, 57, 0
34758, Note_on_c, 45, 0
34762, Note_on_c, 72, 80
34762, Note_on_c, 84, 80
34766, Note_on_c, 83, 0
34766, Note_on_c, 71, 0
34807, Note_on_c, 85, 80
34809, Note_on_c, 73, 80
34811, Note_on_c, 72, 0
34811, Note_on_c, 84, 0
34811, Note_on_c, 44, 80
34811, Note_on_c, 56, 80
34878, Note_on_c, 56, 0
34880, Note_on_c, 44, 0
34892, Note_on_c, 86, 80
34896, Note_on_c, 74, 80
34897, Note_on_c, 85, 0
34899, Note_on_c, 73, 0
34935, Note_on_c, 75, 80
34935, Note_on_c, 87, 80
34937, Note_on_c, 55, 80
34939, Note_on_c, 86, 0
34939, Note_on_c, 74, 0
34939, Note_on_c, 46, 80
35004, Note_on_c, 73, 80
35004, Note_on_c, 85, 80
35006, Note_on_c, 87, 0
35008, Note_on_c, 75, 0
35008, Note_on_c, 49, 80
35010, Note_on_c, 46, 0
35010, Note_on_c, 55, 0
35051, Control_c, 64, 127
35097, Control_c, 64, 0
35147, Control_c, 64, 127
35379, Note_on_c, 85, 0
35381, Note_on_c, 73, 0
35383, Note_on_c, 49, 0
35395, Control_c, 64, 0
35432, Note_on_c, 73, 80
35432, Note_on_c, 85, 80
35436, Note_on_c, 49, 80
35442, Note_on_c, 84, 80
35444, Note_on_c, 72, 80
35446, Note_on_c, 85, 0
35446, Note_on_c, 48, 80
35448, Note_on_c, 73, 0
35449, Note_on_c, 49, 0
35453, Note_on_c, 83, 80
35455, Note_on_c, 71, 80
35457, Note_on_c, 47, 80
35459, Note_on_c, 84, 0
35459, Note_on_c, 72, 0
35463, Note_on_c, 48, 0
35465, Note_on_c, 82, 80
35467, Note_on_c, 70, 80
35469, Note_on_c, 83, 0
35469, Note_on_c, 46, 80
35471, Note_on_c, 71, 0
35472, Note_on_c, 47, 0
35532, Note_on_c, 78, 80
35534, Note_on_c, 54, 80
35534, Note_on_c, 66, 80
35536, Note_on_c, 82, 0
35536, Note_on_c, 70, 0
35538, Note_on_c, 46, 0
35621, Control_c, 64, 127
35762, Note_on_c, 78, 0
35806, Note_on_c, 74, 80
35806, Note_on_c, 75, 80
35806, Note_on_c, 78, 80
35806, Note_on_c, 81, 80
35806, Note_on_c, 86, 80
35809, Note_on_c, 66, 0
35811, Note_on_c, 54, 0
35835, Control_c, 64, 0
35849, Note_on_c, 57, 80
35851, Note_on_c, 42, 80
35851, Note_on_c, 51, 80
35916, Note_on_c, 51, 0
35916, Note_on_c, 57, 0
35918, Note_on_c, 42, 0
35936, Note_on_c, 81, 0
35936, Note_on_c, 78, 0
35936, Note_on_c, 75, 0
35936, Note_on_c, 74, 0
35954, Note_on_c, 84, 80
35956, Note_on_c, 72, 80
35958, Note_on_c, 86, 0
36000, Note_on_c, 74, 80
36000, Note_on_c, 77, 80
36000, Note_on_c, 80, 80
36001, Note_on_c, 62, 80
36001, Note_on_c, 68, 80
36003, Note_on_c, 84, 0
36003, Note_on_c, 41, 80
36003, Note_on_c, 48, 80
36003, Note_on_c, 56, 80
36049, Note_on_c, 56, 0
36049, Note_on_c, 48, 0
36049, Control_c, 64, 127
36051, Note_on_c, 41, 0
36068, Note_on_c, 74, 0
36068, Note_on_c, 77, 0
36070, Note_on_c, 72, 0
36070, Note_on_c, 68, 0
36133, Note_on_c, 56, 80
36133, Note_on_c, 58, 80
36133, Note_on_c, 65, 80
36161, Control_c, 64, 0
36179, Note_on_c, 65, 0
36179, Note_on_c, 58, 0
36181, Note_on_c, 56, 0
36218, Note_on_c, 74, 80
36220, Note_on_c, 80, 0
36262, Note_on_c, 65, 80
36262, Note_on_c, 68, 80
36262, Note_on_c, 77, 80
36264, Note_on_c, 50, 80
36265, Note_on_c, 34, 80
36307, Note_on_c, 50, 0
36309, Note_on_c, 34, 0
36327, Note_on_c, 74, 0
36327, Note_on_c, 65, 0
36327, Note_on_c, 68, 0
36345, Note_on_c, 73, 80
36349, Note_on_c, 77, 0
36392, Note_on_c, 74, 80
36394, Note_on_c, 56, 80
36394, Note_on_c, 58, 80
36394, Note_on_c, 65, 80
36396, Note_on_c, 73, 0
36439, Note_on_c, 74, 0
36439, Note_on_c, 56, 0
36439, Note_on_c, 58, 0
36439, Note_on_c, 65, 0
36479, Note_on_c, 72, 80
36479, Note_on_c, 74, 80
36479, Note_on_c, 77, 80
36479, Note_on_c, 80, 80
36479, Note_on_c, 84, 80
36504, Control_c, 64, 127
36523, Note_on_c, 48, 80
36523, Note_on_c, 56, 80
36525, Note_on_c, 41, 80
36545, Note_on_c, 84, 0
36551, Control_c, 64, 0
36569, Note_on_c, 77, 0
36569, Note_on_c, 74, 0
36569, Note_on_c, 80, 0
36571, Note_on_c, 56, 0
36571, Note_on_c, 48, 0
36573, Note_on_c, 41, 0
36610, Note_on_c, 84, 80
36614, Note_on_c, 72, 0
36653, Note_on_c, 87, 80
36655, Note_on_c, 56, 80
36655, Note_on_c, 58, 80
36655, Note_on_c, 65, 80
36655, Note_on_c, 75, 80
36698, Note_on_c, 65, 0
36700, Note_on_c, 56, 0
36700, Note_on_c, 58, 0
36720, Note_on_c, 84, 0
36741, Note_on_c, 82, 80
36743, Note_on_c, 75, 0
36743, Note_on_c, 87, 0
36784, Note_on_c, 74, 80
36784, Note_on_c, 86, 80
36788, Note_on_c, 34, 80
36788, Note_on_c, 50, 80
36836, Note_on_c, 50, 0
36836, Note_on_c, 34, 0
36854, Note_on_c, 82, 0
36870, Note_on_c, 80, 80
36874, Note_on_c, 86, 0
36874, Note_on_c, 74, 0
36915, Note_on_c, 72, 80
36915, Note_on_c, 74, 80
36915, Note_on_c, 84, 80
36917, Note_on_c, 58, 80
36917, Note_on_c, 65, 80
36919, Note_on_c, 56, 80
36965, Note_on_c, 56, 0
36965, Note_on_c, 65, 0
36965, Note_on_c, 62, 0
36965, Note_on_c, 58, 0
36987, Note_on_c, 80, 0
36987, Note_on_c, 74, 0
37006, Note_on_c, 75, 80
37009, Note_on_c, 84, 0
37011, Note_on_c, 72, 0
37051, Note_on_c, 79, 80
37053, Note_on_c, 63, 80
37053, Note_on_c, 67, 80
37055, Note_on_c, 39, 80
37055, Note_on_c, 46, 80
37055, Note_on_c, 55, 80
37098, Note_on_c, 55, 0
37098, Note_on_c, 46, 0
37098, Control_c, 64, 127
37100, Note_on_c, 39, 0
37141, Note_on_c, 75, 0
37143, Note_on_c, 67, 0
37184, Note_on_c, 55, 80
37184, Note_on_c, 58, 80
37232, Note_on_c, 58, 0
37232, Note_on_c, 55, 0
37246, Control_c, 64, 0
37272, Note_on_c, 70, 80
37275, Note_on_c, 79, 0
37317, Note_on_c, 72, 80
37319, Note_on_c, 34, 80
37319, Note_on_c, 46, 80
37319, Note_on_c, 50, 80
37320, Note_on_c, 70, 0
37364, Note_on_c, 46, 0
37364, Note_on_c, 50, 0
37366, Note_on_c, 34, 0
37403, Note_on_c, 66, 80
37407, Note_on_c, 72, 0
37446, Note_on_c, 55, 80
37446, Note_on_c, 58, 80
37446, Note_on_c, 60, 80
37446, Note_on_c, 67, 80
37450, Note_on_c, 66, 0
37491, Note_on_c, 60, 0
37491, Note_on_c, 58, 0
37491, Note_on_c, 55, 0
37491, Control_c, 64, 127
37519, Note_on_c, 70, 80
37519, Note_on_c, 75, 80
37519, Note_on_c, 79, 80
37575, Note_on_c, 55, 80
37577, Note_on_c, 75, 0
37577, Note_on_c, 39, 80
37620, Note_on_c, 55, 0
37622, Note_on_c, 39, 0
37628, Note_on_c, 79, 0
37630, Note_on_c, 70, 0
37630, Note_on_c, 67, 0
37633, Control_c, 64, 0
37671, Note_on_c, 40, 80
37701, Note_on_c, 79, 80
37703, Note_on_c, 55, 80
37703, Note_on_c, 58, 80
37703, Note_on_c, 60, 80
37703, Note_on_c, 67, 80
37727, Note_on_c, 79, 0
37728, Note_on_c, 67, 0
37734, Note_on_c, 75, 80
37736, Note_on_c, 70, 80
37750, Note_on_c, 63, 0
37750, Note_on_c, 58, 0
37750, Note_on_c, 55, 0
37750, Note_on_c, 60, 0
37752, Note_on_c, 40, 0
37759, Note_on_c, 70, 0
37759, Note_on_c, 75, 0
37767, Note_on_c, 79, 80
37769, Note_on_c, 67, 80
37785, Control_c, 64, 127
37801, Control_c, 64, 0
37801, Note_on_c, 70, 80
37801, Note_on_c, 75, 80
37827, Note_on_c, 75, 0
37827, Note_on_c, 37, 80
37829, Note_on_c, 70, 0
37833, Note_on_c, 77, 80
37837, Note_on_c, 53, 80
37837, Note_on_c, 65, 80
37839, Note_on_c, 79, 0
37839, Note_on_c, 67, 0
37885, Note_on_c, 37, 0
37885, Note_on_c, 53, 0
37913, Note_on_c, 68, 80
37913, Note_on_c, 73, 80
37963, Note_on_c, 73, 0
37965, Note_on_c, 68, 0
37972, Note_on_c, 67, 80
37972, Note_on_c, 70, 80
37972, Note_on_c, 79, 80
37976, Note_on_c, 65, 0
37976, Note_on_c, 77, 0
37976, Note_on_c, 52, 80
37990, Control_c, 64, 127
38023, Note_on_c, 52, 0
38041, Note_on_c, 70, 0
38069, Control_c, 64, 0
38083, Note_on_c, 79, 0
38085, Note_on_c, 67, 0
38085, Note_on_c, 36, 80
38101, Note_on_c, 85, 80
38103, Note_on_c, 73, 80
38105, Note_on_c, 52, 80
38105, Note_on_c, 64, 80
38107, Note_on_c, 43, 80
38155, Note_on_c, 43, 0
38157, Note_on_c, 36, 0
38179, Note_on_c, 52, 0
38197, Note_on_c, 82, 80
38199, Note_on_c, 76, 80
38199, Note_on_c, 79, 80
